"x","y","vx","vy","t"
-6.72738833333333,47.5372633333333,8.49636915399773,13.083261179876,0
-6.00754333333333,48.335855,13.8991228809666,4.78585180842301,13842
-5.98664666666667,48.3312483333333,13.4486284242386,-1.17660252709339,14080
-5.88268333333333,48.4813016666667,7.20690219571974,11.5334544312321,16858
